employee_uuid,employee_id,name,department,role,office_location,work_start_time,work_end_time,allowed_devices,preferred_browser,preferred_os,vpn_probability,access_level,behavior_profile
864f36dd-69ec-49d5-86ec-ed9954470290,EMP-0110,Eugene Cox,Sales,Account Executive,San Francisco,09:00,18:00,DEV-0192;DEV-0193,Chrome,Windows,0.7,Medium,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.05, ""1"": 0.03, ""2"": 0.01, ""3"": 0.04, ""4"": 0.03, ""5"": 0.04, ""6"": 0.04, ""7"": 0.03, ""8"": 0.41, ""9"": 0.85, ""10"": 0.9, ""11"": 0.91, ""12"": 0.97, ""13"": 0.91, ""14"": 0.89, ""15"": 0.93, ""16"": 0.89, ""17"": 0.95, ""18"": 0.42, ""19"": 0.02, ""20"": 0.02, ""21"": 0.02, ""22"": 0.01, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.9, ""GitHub"": 0.0, ""Jira"": 0.28, ""Slack"": 0.75, ""FileServer"": 0.0, ""HRPortal"": 0.0, ""CRM"": 0.85, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.2, ""Confluence"": 0.11, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.79, ""Analytics"": 0.3, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 0.7, ""Mobile"": 0.30000000000000004}, ""average_session_length"": 33.4, ""session_length_stddev"": 8, ""average_actions"": 25, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
412181a3-4818-4004-b0a4-f5573381001f,EMP-0111,Robert Gomez,Marketing,Marketing Coordinator,London,09:00,18:00,DEV-0194;DEV-0195,Chrome,Windows,0.2,Low,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.01, ""1"": 0.04, ""2"": 0.02, ""3"": 0.04, ""4"": 0.03, ""5"": 0.01, ""6"": 0.02, ""7"": 0.02, ""8"": 0.28, ""9"": 0.92, ""10"": 0.96, ""11"": 0.94, ""12"": 0.92, ""13"": 0.89, ""14"": 0.91, ""15"": 0.96, ""16"": 0.9, ""17"": 0.86, ""18"": 0.4, ""19"": 0.03, ""20"": 0.04, ""21"": 0.04, ""22"": 0.02, ""23"": 0.04}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.78, ""GitHub"": 0.0, ""Jira"": 0.23, ""Slack"": 0.75, ""FileServer"": 0.04, ""HRPortal"": 0.0, ""CRM"": 0.9, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.32, ""Confluence"": 0.19, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.34, ""Analytics"": 0.77, ""CampaignDashboard"": 0.71, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 0.7, ""Mobile"": 0.30000000000000004}, ""average_session_length"": 118.2, ""session_length_stddev"": 8, ""average_actions"": 25, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
922bda48-2a7c-49e9-97a7-e7b188c62063,EMP-0112,Michelle Martinez,Sales,Sales Director,San Francisco,09:00,18:00,DEV-0196;DEV-0197,Edge,Windows,0.7,Critical,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.02, ""1"": 0.04, ""2"": 0.04, ""3"": 0.02, ""4"": 0.01, ""5"": 0.05, ""6"": 0.02, ""7"": 0.04, ""8"": 0.28, ""9"": 0.89, ""10"": 0.83, ""11"": 0.87, ""12"": 0.81, ""13"": 0.84, ""14"": 0.82, ""15"": 0.89, ""16"": 0.94, ""17"": 0.96, ""18"": 0.24, ""19"": 0.02, ""20"": 0.03, ""21"": 0.04, ""22"": 0.02, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.89, ""GitHub"": 0.0, ""Jira"": 0.12, ""Slack"": 0.95, ""FileServer"": 0.0, ""HRPortal"": 0.0, ""CRM"": 0.83, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.35, ""Confluence"": 0.15, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.71, ""Analytics"": 0.2, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 0.7, ""Mobile"": 0.30000000000000004}, ""average_session_length"": 105.1, ""session_length_stddev"": 8, ""average_actions"": 8, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
0b458c23-eead-490c-8f9c-78bf010d583f,EMP-0113,Katherine Freeman,Sales,Sales Representative,London,08:00,17:00,DEV-0198;DEV-0199,Chrome,macOS,0.7,Low,"{""working_hours"": [8, 17], ""login_hour_distribution"": {""0"": 0.04, ""1"": 0.04, ""2"": 0.01, ""3"": 0.04, ""4"": 0.04, ""5"": 0.02, ""6"": 0.02, ""7"": 0.27, ""8"": 0.9, ""9"": 0.94, ""10"": 0.92, ""11"": 0.85, ""12"": 0.83, ""13"": 0.82, ""14"": 0.97, ""15"": 0.9, ""16"": 0.82, ""17"": 0.34, ""18"": 0.03, ""19"": 0.02, ""20"": 0.05, ""21"": 0.04, ""22"": 0.03, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.78, ""GitHub"": 0.0, ""Jira"": 0.32, ""Slack"": 0.84, ""FileServer"": 0.0, ""HRPortal"": 0.0, ""CRM"": 0.71, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.11, ""Confluence"": 0.33, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.71, ""Analytics"": 0.2, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.1, ""Edge"": 0.0, ""Safari"": 0.4}, ""device_probabilities"": {""Laptop"": 0.7, ""Mobile"": 0.30000000000000004}, ""average_session_length"": 19.5, ""session_length_stddev"": 8, ""average_actions"": 17, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
e42aa836-989b-48c0-b465-c0272dd1d45b,EMP-0114,John Lin,IT,IT Director,Tokyo,09:00,19:00,DEV-0200,Chrome,Linux,0.6,Critical,"{""working_hours"": [9, 19], ""login_hour_distribution"": {""0"": 0.02, ""1"": 0.04, ""2"": 0.04, ""3"": 0.01, ""4"": 0.05, ""5"": 0.04, ""6"": 0.03, ""7"": 0.01, ""8"": 0.4, ""9"": 0.93, ""10"": 0.82, ""11"": 0.86, ""12"": 0.92, ""13"": 0.94, ""14"": 0.88, ""15"": 0.97, ""16"": 0.83, ""17"": 0.96, ""18"": 0.85, ""19"": 0.29, ""20"": 0.02, ""21"": 0.05, ""22"": 0.02, ""23"": 0.04}, ""resource_probabilities"": {""Payroll"": 0.18, ""FinanceDB"": 0.22, ""Email"": 0.12, ""GitHub"": 0.13, ""Jira"": 0.22, ""Slack"": 0.31, ""FileServer"": 0.77, ""HRPortal"": 0.19, ""CRM"": 0.24, ""AdminConsole"": 0.83, ""Servers"": 0.8, ""VPN"": 0.88, ""Confluence"": 0.13, ""Terminal"": 0.24, ""HRMS"": 0.12, ""EmployeeRecords"": 0.18, ""ERP"": 0.22, ""Accounting"": 0.25, ""Invoices"": 0.16, ""Meetings"": 0.16, ""Analytics"": 0.14, ""CampaignDashboard"": 0.22, ""Monitoring"": 0.72, ""Firewall"": 0.75}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.5, ""Edge"": 0.0, ""Safari"": 0.0}, ""device_probabilities"": {""Desktop"": 1.0}, ""average_session_length"": 86.3, ""session_length_stddev"": 8, ""average_actions"": 18, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
9134c0b7-6f73-473b-baee-bacdc8c8ccf9,EMP-0115,Brandy Keller,Sales,Sales Manager,Munich,09:00,18:00,DEV-0201,Edge,Windows,0.7,High,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.01, ""1"": 0.05, ""2"": 0.03, ""3"": 0.03, ""4"": 0.03, ""5"": 0.03, ""6"": 0.03, ""7"": 0.04, ""8"": 0.24, ""9"": 0.97, ""10"": 0.81, ""11"": 0.82, ""12"": 0.95, ""13"": 0.94, ""14"": 0.87, ""15"": 0.89, ""16"": 0.92, ""17"": 0.82, ""18"": 0.4, ""19"": 0.05, ""20"": 0.05, ""21"": 0.04, ""22"": 0.01, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.74, ""GitHub"": 0.0, ""Jira"": 0.23, ""Slack"": 0.8, ""FileServer"": 0.0, ""HRPortal"": 0.0, ""CRM"": 0.84, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.15, ""Confluence"": 0.27, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.78, ""Analytics"": 0.24, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 110.5, ""session_length_stddev"": 8, ""average_actions"": 14, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
6f4a454f-efca-47ae-b17e-4a71eb22ec1d,EMP-0116,Mr. Douglas Hunt,Finance,Treasurer,New York,10:00,19:00,DEV-0202,Firefox,Windows,0.15,Medium,"{""working_hours"": [10, 19], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.02, ""2"": 0.02, ""3"": 0.02, ""4"": 0.03, ""5"": 0.01, ""6"": 0.04, ""7"": 0.04, ""8"": 0.02, ""9"": 0.42, ""10"": 0.96, ""11"": 0.84, ""12"": 0.93, ""13"": 0.87, ""14"": 0.86, ""15"": 0.87, ""16"": 0.87, ""17"": 0.9, ""18"": 0.92, ""19"": 0.32, ""20"": 0.02, ""21"": 0.03, ""22"": 0.05, ""23"": 0.04}, ""resource_probabilities"": {""Payroll"": 0.14, ""FinanceDB"": 0.35, ""Email"": 0.87, ""GitHub"": 0.0, ""Jira"": 0.13, ""Slack"": 0.12, ""FileServer"": 0.1, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.28, ""Confluence"": 0.22, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.81, ""Accounting"": 0.95, ""Invoices"": 0.72, ""Meetings"": 0.04, ""Analytics"": 0.2, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 60.2, ""session_length_stddev"": 8, ""average_actions"": 30, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
6cfaf2dd-ee28-4ccd-9abb-e46bb2051cec,EMP-0117,Ronald Miller,Sales,Account Executive,Tokyo,09:00,18:00,DEV-0203;DEV-0204,Edge,Windows,0.7,Medium,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.02, ""2"": 0.03, ""3"": 0.01, ""4"": 0.03, ""5"": 0.04, ""6"": 0.04, ""7"": 0.02, ""8"": 0.43, ""9"": 0.9, ""10"": 0.81, ""11"": 0.81, ""12"": 0.89, ""13"": 0.87, ""14"": 0.9, ""15"": 0.97, ""16"": 0.81, ""17"": 0.93, ""18"": 0.33, ""19"": 0.04, ""20"": 0.04, ""21"": 0.02, ""22"": 0.03, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.85, ""GitHub"": 0.0, ""Jira"": 0.16, ""Slack"": 0.86, ""FileServer"": 0.0, ""HRPortal"": 0.0, ""CRM"": 0.87, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.27, ""Confluence"": 0.27, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.83, ""Analytics"": 0.24, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 0.7, ""Mobile"": 0.30000000000000004}, ""average_session_length"": 77.4, ""session_length_stddev"": 8, ""average_actions"": 15, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
7807c947-02c2-4367-874d-8df088f7f097,EMP-0118,Sara Rush,IT,Security Analyst,Munich,08:00,18:00,DEV-0205;DEV-0206;DEV-0207,Chrome,Linux,0.6,High,"{""working_hours"": [8, 18], ""login_hour_distribution"": {""0"": 0.02, ""1"": 0.05, ""2"": 0.02, ""3"": 0.02, ""4"": 0.04, ""5"": 0.03, ""6"": 0.02, ""7"": 0.4, ""8"": 0.85, ""9"": 0.91, ""10"": 0.9, ""11"": 0.9, ""12"": 0.92, ""13"": 0.85, ""14"": 0.93, ""15"": 0.8, ""16"": 0.89, ""17"": 0.82, ""18"": 0.22, ""19"": 0.04, ""20"": 0.02, ""21"": 0.03, ""22"": 0.02, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.29, ""FinanceDB"": 0.25, ""Email"": 0.33, ""GitHub"": 0.28, ""Jira"": 0.26, ""Slack"": 0.19, ""FileServer"": 0.74, ""HRPortal"": 0.3, ""CRM"": 0.16, ""AdminConsole"": 0.75, ""Servers"": 0.83, ""VPN"": 0.71, ""Confluence"": 0.35, ""Terminal"": 0.34, ""HRMS"": 0.25, ""EmployeeRecords"": 0.31, ""ERP"": 0.31, ""Accounting"": 0.29, ""Invoices"": 0.2, ""Meetings"": 0.2, ""Analytics"": 0.27, ""CampaignDashboard"": 0.28, ""Monitoring"": 0.74, ""Firewall"": 0.84}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.5, ""Edge"": 0.0, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 102.6, ""session_length_stddev"": 8, ""average_actions"": 6, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
d1ccc8d3-c167-4505-83af-6c46a46b3932,EMP-0119,Carlos Brown,HR,HR Coordinator,New York,08:00,17:00,DEV-0208;DEV-0209,Chrome,Windows,0.05,Low,"{""working_hours"": [8, 17], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.05, ""2"": 0.05, ""3"": 0.02, ""4"": 0.04, ""5"": 0.03, ""6"": 0.02, ""7"": 0.33, ""8"": 0.88, ""9"": 0.85, ""10"": 0.94, ""11"": 0.87, ""12"": 0.86, ""13"": 0.9, ""14"": 0.97, ""15"": 0.82, ""16"": 0.9, ""17"": 0.29, ""18"": 0.04, ""19"": 0.03, ""20"": 0.04, ""21"": 0.02, ""22"": 0.02, ""23"": 0.04}, ""resource_probabilities"": {""Payroll"": 0.76, ""FinanceDB"": 0.0, ""Email"": 0.85, ""GitHub"": 0.0, ""Jira"": 0.03, ""Slack"": 0.27, ""FileServer"": 0.16, ""HRPortal"": 0.27, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.29, ""Confluence"": 0.23, ""Terminal"": 0.0, ""HRMS"": 0.87, ""EmployeeRecords"": 0.95, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.18, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Desktop"": 0.2, ""Mobile"": 0.8}, ""average_session_length"": 11.2, ""session_length_stddev"": 8, ""average_actions"": 5, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
69479974-030f-473e-9165-4cb3d4e99a65,EMP-0120,Tricia Ortega,Sales,Sales Representative,Munich,07:00,16:00,DEV-0210;DEV-0211,Chrome,Windows,0.7,Low,"{""working_hours"": [7, 16], ""login_hour_distribution"": {""0"": 0.04, ""1"": 0.02, ""2"": 0.01, ""3"": 0.03, ""4"": 0.01, ""5"": 0.03, ""6"": 0.42, ""7"": 0.84, ""8"": 0.91, ""9"": 0.82, ""10"": 0.97, ""11"": 0.82, ""12"": 0.91, ""13"": 0.87, ""14"": 0.94, ""15"": 0.92, ""16"": 0.4, ""17"": 0.02, ""18"": 0.01, ""19"": 0.02, ""20"": 0.02, ""21"": 0.04, ""22"": 0.01, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.95, ""GitHub"": 0.0, ""Jira"": 0.29, ""Slack"": 0.87, ""FileServer"": 0.0, ""HRPortal"": 0.0, ""CRM"": 0.87, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.29, ""Confluence"": 0.16, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.9, ""Analytics"": 0.17, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 0.7, ""Mobile"": 0.30000000000000004}, ""average_session_length"": 16.9, ""session_length_stddev"": 8, ""average_actions"": 17, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
421becca-0f60-40f3-bef7-24105528dc45,EMP-0121,Amber Graham,Engineering,DevOps Engineer,San Francisco,09:00,18:00,DEV-0212,Firefox,Linux,0.45,Medium,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.02, ""1"": 0.03, ""2"": 0.04, ""3"": 0.01, ""4"": 0.03, ""5"": 0.03, ""6"": 0.03, ""7"": 0.01, ""8"": 0.31, ""9"": 0.85, ""10"": 0.81, ""11"": 0.81, ""12"": 0.93, ""13"": 0.94, ""14"": 0.8, ""15"": 0.89, ""16"": 0.92, ""17"": 0.8, ""18"": 0.21, ""19"": 0.03, ""20"": 0.02, ""21"": 0.02, ""22"": 0.03, ""23"": 0.01}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.28, ""GitHub"": 0.89, ""Jira"": 0.82, ""Slack"": 0.8, ""FileServer"": 0.28, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.3, ""Confluence"": 0.72, ""Terminal"": 0.76, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.2, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.5, ""Edge"": 0.0, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 85.8, ""session_length_stddev"": 8, ""average_actions"": 29, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
8909b003-9136-4530-9f07-33df7b68b323,EMP-0122,Gary Christian,Finance,Treasurer,London,10:00,19:00,DEV-0213,Chrome,Windows,0.15,Medium,"{""working_hours"": [10, 19], ""login_hour_distribution"": {""0"": 0.05, ""1"": 0.04, ""2"": 0.02, ""3"": 0.04, ""4"": 0.02, ""5"": 0.04, ""6"": 0.04, ""7"": 0.02, ""8"": 0.02, ""9"": 0.34, ""10"": 0.97, ""11"": 0.92, ""12"": 0.85, ""13"": 0.87, ""14"": 0.82, ""15"": 0.92, ""16"": 0.89, ""17"": 0.96, ""18"": 0.88, ""19"": 0.25, ""20"": 0.01, ""21"": 0.01, ""22"": 0.05, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.2, ""FinanceDB"": 0.3, ""Email"": 0.86, ""GitHub"": 0.0, ""Jira"": 0.22, ""Slack"": 0.34, ""FileServer"": 0.3, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.34, ""Confluence"": 0.1, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.78, ""Accounting"": 0.78, ""Invoices"": 0.88, ""Meetings"": 0.03, ""Analytics"": 0.15, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Desktop"": 1.0}, ""average_session_length"": 81.9, ""session_length_stddev"": 8, ""average_actions"": 21, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
dec56dc3-ad96-4213-b0a9-b97f7557c28c,EMP-0123,David Berry,Engineering,Architect,San Francisco,10:00,19:00,DEV-0214;DEV-0215,Firefox,macOS,0.45,High,"{""working_hours"": [10, 19], ""login_hour_distribution"": {""0"": 0.01, ""1"": 0.02, ""2"": 0.04, ""3"": 0.03, ""4"": 0.05, ""5"": 0.01, ""6"": 0.04, ""7"": 0.02, ""8"": 0.02, ""9"": 0.21, ""10"": 0.86, ""11"": 0.94, ""12"": 0.88, ""13"": 0.83, ""14"": 0.91, ""15"": 0.95, ""16"": 0.82, ""17"": 0.89, ""18"": 0.94, ""19"": 0.26, ""20"": 0.04, ""21"": 0.03, ""22"": 0.04, ""23"": 0.05}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.27, ""GitHub"": 0.78, ""Jira"": 0.94, ""Slack"": 0.84, ""FileServer"": 0.13, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.31, ""Confluence"": 0.9, ""Terminal"": 0.89, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.25, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.1, ""Edge"": 0.0, ""Safari"": 0.4}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 46.9, ""session_length_stddev"": 8, ""average_actions"": 8, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
6a478ddf-c1ee-4d7a-a428-185a461de017,EMP-0124,Jeffery Carter,Finance,Finance Analyst,London,10:00,19:00,DEV-0216;DEV-0217;DEV-0218,Chrome,Windows,0.15,Medium,"{""working_hours"": [10, 19], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.02, ""2"": 0.04, ""3"": 0.04, ""4"": 0.03, ""5"": 0.02, ""6"": 0.05, ""7"": 0.01, ""8"": 0.01, ""9"": 0.43, ""10"": 0.93, ""11"": 0.91, ""12"": 0.85, ""13"": 0.92, ""14"": 0.94, ""15"": 0.89, ""16"": 0.82, ""17"": 0.83, ""18"": 0.85, ""19"": 0.31, ""20"": 0.02, ""21"": 0.02, ""22"": 0.04, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.28, ""FinanceDB"": 0.25, ""Email"": 0.72, ""GitHub"": 0.0, ""Jira"": 0.31, ""Slack"": 0.18, ""FileServer"": 0.2, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.24, ""Confluence"": 0.15, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.95, ""Accounting"": 0.94, ""Invoices"": 0.85, ""Meetings"": 0.04, ""Analytics"": 0.35, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 0.6666666666666667, ""Mobile"": 0.3333333333333333}, ""average_session_length"": 65.8, ""session_length_stddev"": 8, ""average_actions"": 19, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
